0.4377	129.9	129.9	-999.0
5.535	22.5	22.5	-999.0
3.204	8.0	8.0	-999.0
1.5094	8.6	8.6	-999.0
0.937	5.0	5.0	-999.0
1.8836	19.3	19.3	-999.0
3.6855	43.5	43.5	-999.0
0.703	171.5	171.5	-999.0
1.3815	145.3	145.3	-999.0
2.3633	5.3	5.3	-999.0
1.131	0.49	0.49	-999.0
0.54	115.3	115.3	-999.0
1.532	66.9	66.9	-999.0
2.7105	115.0	115.0	-999.0
2.11	10.2	10.2	-999.0
3.4275	66.2	66.2	-999.0
0.1275	108.7	108.7	-999.0
3.0785	102.2	102.2	-999.0
3.79	79.1	79.1	-999.0
2.1357	95.0	95.0	-999.0
0.787	75.0	75.0	-999.0
3.2155	298.2	298.2	-999.0
5.11	71.1	71.1	-999.0
1.2714	8.5	8.5	-999.0
4.92	275.2	275.2	-999.0
0.089	4.0	4.0	-999.0
0.287	0.131	0.131	-999.0
1.51	28.4	28.4	-999.0
1.4895	103.1	103.1	-999.0
1.172	10.6	10.6	-999.0
1.559	61.2	61.2	-999.0
4.41	11.3	11.3	-999.0
0.0331	2100.0	2100.0	-999.0
3.91	255.0	255.0	-999.0
4.0465	7.6	7.6	-999.0
2.3393	139.4	139.4	-999.0
0.783	198.9	198.9	-999.0
2.298	750.0	750.0	-999.0
0.8295	900.0	900.0	-999.0
4.0	105.9	105.9	-999.0
3.53	139.6	139.6	-999.0
2.32	13.2	13.2	-999.0
2.03	14.3	14.3	-999.0
0.5468	1.4	1.4	-999.0
0.481	9.0	9.0	-999.0
1.5495	46.1	46.1	-999.0
0.08	14.3	14.3	-999.0
2.346	37.2	37.2	-999.0
0.9364	4.0	4.0	-999.0
1.059	34.8	34.8	-999.0
2.4296	189.1	189.1	-999.0
2.198	4.5	4.5	-999.0
2.5273	52.0	52.0	-999.0
3.347	19.4	19.4	-999.0
6.145	174.2	174.2	-999.0
0.297	35.5	35.5	-999.0
0.83	22.6	22.6	-999.0
2.612	26.0	26.0	-999.0
2.5043	37.7	37.7	-999.0
5.535	150.9	150.9	-999.0
1.8	0.45	0.45	-999.0
0.422	87.9	87.9	-999.0
1.71	19.0	19.0	-999.0
1.38	19.4	19.4	-999.0
3.9678	156.5	156.5	-999.0
0.2575	96.0	96.0	-999.0
2.4383	46.7	46.7	-999.0
0.606	8.8	8.8	-999.0
0.2255	0.073	0.073	-999.0
4.27	58.9	58.9	-999.0
0.6535	2.5	2.5	-999.0
2.44	5.4	5.4	-999.0
2.9	33.3	33.3	-999.0
3.24	152.5	152.5	-999.0
1.44	32.0	32.0	-999.0
1.949	95.6	95.6	-999.0
0.5915	22.5	22.5	-999.0
1.29	24.8	24.8	-999.0
0.3	520.0	520.0	-999.0
0.69	40.0	40.0	2.2
2.14	51.0	51.0	7.6
0.36	47.0	47.0	3.2
0.45	22.0	22.0	3.6
1.477	74.0	74.0	4.1
2.066	1.3	1.3	0.59
1.118	2.0	4.5	1.3
2.03	87.0	87.0	4.2
0.8463	9.0	9.0	1.4
0.434	38.0	38.0	3.2
0.842	32.0	32.0	1.4
1.619	57.0	71.552	3.2
1.3	129.0	132.48	1.4
1.6	61.0	83.456	2.8
